source_code,source_name,target_concept_id,rxnorm_id,target_name
R03AC06,hexoprenaline,19068969,5307,Hexoprenaline
G02AD03,gemeprost,19011126,12449,gemeprost
J01MA16,gatifloxacin,1789276,228476,gatifloxacin
S02DA01,lidocaine,989878,6387,Lidocaine
G01AF16,omoconazole,19016974,32411,omoconazole
M03AC03,vecuronium,19012598,71535,Vecuronium
N01BA03,tetracaine,1036884,10391,Tetracaine
S01BA07,fluorometholone,955583,4491,Fluorometholone
C05AD04,cinchocaine,923840,3339,Dibucaine
V03AB36,phentolamine,1335539,8153,Phentolamine
J01XX10,bacitracin,915175,1291,Bacitracin
L01XX33,celecoxib,1118084,140587,celecoxib
A11CC04,calcitriol,19035631,1894,Calcitriol
J01CA13,ticarcillin,1702364,10591,Ticarcillin
P02CF01,ivermectin,1784444,6069,Ivermectin
R01AC01,cromoglicic acid,1152631,42612,Cromolyn
N03AB04,mephenytoin,702661,6757,Mephenytoin
G03DC01,allylestrenol,19068397,525,Allylestrenol
J01ED07,sulfamerazine,19136426,10176,Sulfamerazine
A10BX07,liraglutide,40170911,475968,liraglutide
P03BA03,decamethrin,19086786,22374,decamethrin
S01XA02,retinol,19008339,11246,Vitamin A
N05BA11,prazepam,19050461,8627,Prazepam
R05CB04,eprazinone,19095266,24272,eprazinone
A03AA30,piperidolate,19080375,59064,piperidolate
N05BA10,ketazolam,19003946,28181,ketazolam
N05AC01,periciazine,19053565,8766,periciazine
R02AA16,benzalkonium,916460,1378,Benzalkonium
L04AX01,azathioprine,19014878,1256,Azathioprine
L01XX05,hydroxycarbamide,1377141,5552,hydroxyurea
A02AA02,magnesium oxide,993631,6582,Magnesium Oxide
A11GA01,ascorbic acid (vit C),19011773,1151,Ascorbic Acid
R06AD02,promethazine,1153013,8745,Promethazine
R03BA04,betamethasone,920458,1514,Betamethasone
A07EA04,betamethasone,920458,1514,Betamethasone
S01AX08,hexamidine,19001599,26849,hexamidine
G03CA07,estrone,1549254,4103,Estrone
L01XE02,gefitinib,1319193,328134,gefitinib
L04AA10,sirolimus,19034726,35302,Sirolimus
N05AH03,olanzapine,785788,61381,olanzapine
C09CA01,losartan,1367500,52175,Losartan
A01AB23,minocycline,1708880,6980,Minocycline
J01XA05,oritavancin,45776147,1547611,oritavancin
N05CH02,ramelteon,781182,596205,ramelteon
D07XC02,desoximetasone,917336,3255,Desoximetasone
D06AA02,chlortetracycline,19095043,2408,Chlortetracycline
N03AC02,trimethadione,19005629,10827,Trimethadione
P03AC02,bioallethrin,19037621,19338,bioallethrin
L04AC07,tocilizumab,40171288,612865,tocilizumab
L04AA29,tofacitinib,42904205,1357536,tofacitinib
N06BA01,amfetamine,714785,725,Amphetamine
M03AB01,suxamethonium,836208,10154,Succinylcholine
G03AC06,medroxyprogesterone,1500211,6691,Medroxyprogesterone
V03AN01,oxygen,19025274,7806,Oxygen
A03AB07,methantheline,19004153,6821,methantheline
N06AX26,vortioxetine,44507700,1455099,vortioxetine
R02AA14,oxyquinoline,906874,110,Oxyquinoline
B05CX04,mannitol,994058,6628,Mannitol
R05DB10,clofedanol,1150886,21254,chlophedianol
N05CA02,amobarbital,712757,719,Amobarbital
C04AB02,tolazoline,19002829,10634,Tolazoline
N05AF04,tiotixene,700465,10510,Thiothixene
N05CA04,barbital,19015346,1325,Barbital
A06AC05,linseed,19090767,6404,Linseed Oil
B05CB03,magnesium citrate,967861,52356,magnesium citrate
C08CA11,manidipine,19071995,29275,manidipine
N03AA03,primidone,751347,8691,Primidone
L01AA09,bendamustine,19015523,134547,bendamustine
D04AA09,chloropyramine,19049437,20861,chloropyramine
J05AG02,delavirdine,1747157,83816,Delavirdine
B02BD07,coagulation factor XIII,19106100,4271,factor XIII
H01BA01,vasopressin,1507835,11149,Vasopressin (USP)
S01HA07,lidocaine,989878,6387,Lidocaine
C10AA04,fluvastatin,1549686,41127,fluvastatin
J01DC10,cefprozil,1738366,19552,cefprozil
S01XA12,dexpanthenol,988294,22701,dexpanthenol
L02BA02,toremifene,1342346,38409,Toremifene
L04AX02,thalidomide,19137042,10432,Thalidomide
C01DX06,hexobendine,19113060,5303,Hexobendine
B03XA02,darbepoetin alfa,1304643,283838,darbepoetin alfa
N03AX09,lamotrigine,705103,28439,lamotrigine
A01AB17,metronidazole,1707164,6922,Metronidazole
N02AA03,hydromorphone,1126658,3423,Hydromorphone
S01BA01,dexamethasone,1518254,3264,Dexamethasone
C10AB08,ciprofibrate,19050375,21149,ciprofibrate
L01XX19,irinotecan,1367268,51499,irinotecan
R03CB03,orciprenaline,1123995,7688,metaproterenol
J01GB04,kanamycin,1784749,6099,Kanamycin
N05AB04,prochlorperazine,752061,8704,Prochlorperazine
D01AC12,fenticonazole,19095729,24876,fenticonazole
A07EB01,cromoglicic acid,1152631,42612,Cromolyn
N05AH02,clozapine,800878,2626,Clozapine
M01AH04,parecoxib,19003570,279950,parecoxib
J05AB04,ribavirin,1762711,9344,Ribavirin
N06AA23,quinupramine,19098514,35242,quinupramine
H03AA04,tiratricol,19016959,13982,tiratricol
L03AC01,aldesleukin,1309770,70223,Aldesleukin
N06AX21,duloxetine,715259,72625,duloxetine
C04AA02,buphenine,19022494,7595,Nylidrin
M04AB02,sulfinpyrazone,1236493,10205,Sulfinpyrazone
A16AX06,miglustat,19045272,402316,Miglustat
L01XE27,ibrutinib,44507848,1442981,Ibrutinib
C03CA01,furosemide,956874,4603,Furosemide
L01AA05,chlormethine,1394337,6674,Mechlorethamine
B03XA03,methoxy polyethylene glycol-epoetin beta,19015768,729596,Methoxy polyethylene glycol-epoetin beta
A02AA05,magnesium silicate,42899326,1310566,Magnesium silicate
P01BC02,mefloquine,19000498,6694,Mefloquine
N02CA04,methysergide,1106740,6911,Methysergide
R05DB09,oxeladin,19018164,32626,oxeladin
N05CA01,pentobarbital,730729,8004,Pentobarbital
N05BB02,captodiame,19135828,89812,Captodiamine
P02BA02,oxamniquine,19024775,7778,Oxamniquine
D01AC16,flutrimazole,19123624,61773,flutrimazole
H01CB03,lanreotide,1503501,68092,lanreotide
N07BB05,nalmefene,19014158,31479,nalmefene
D10AB05,mesulfen,19072051,29584,mesulfen
S01AD09,ganciclovir,1757803,4678,Ganciclovir
C07AB08,celiprolol,19049145,20498,Celiprolol
A12AA04,calcium carbonate,19035704,1897,Calcium Carbonate
N05AA06,cyamemazine,19051234,21877,cyamemazine
R05DB16,dibunate,19045601,402565,DIBUNATE
S03BA02,prednisolone,1550557,8638,prednisolone
A07EA01,prednisolone,1550557,8638,prednisolone
R03BC03,nedocromil,1114620,31563,Nedocromil
J01DB08,cefapirin,19086790,2238,Cephapirin
N05AG01,fluspirilene,19056465,4507,Fluspirilene
S01XA18,ciclosporin,19010482,3008,Cyclosporine
D04AA32,diphenhydramine,1129625,3498,Diphenhydramine
D06BB10,imiquimod,981691,59943,imiquimod
V04CG04,pentagastrin,19030376,7993,Pentagastrin
D07AC08,fluocinonide,955252,4462,Fluocinonide
R01AB07,oxymetazoline,925636,7812,Oxymetazoline
S01AD03,aciclovir,1703687,281,Acyclovir
S01AX10,sodium propionate,19078151,56513,Sodium propionate
J05AE02,indinavir,1711523,114289,Indinavir
S01EC02,diclofenamide,924296,3353,Dichlorphenamide
N02BA05,salicylamide,1164108,9518,salicylamide
A01AB12,hexetidine,19068839,5301,Hexetidine
L01DC02,plicamycin,19009165,6995,Plicamycin
D07XA01,hydrocortisone,975125,5492,Hydrocortisone
N05CD05,triazolam,704599,10767,Triazolam
N06AX02,tryptophan,19006186,10898,Tryptophan
G02CB03,cabergoline,1558471,47579,cabergoline
J01AA09,rolitetracycline,19136024,9462,Rolitetracycline
L02BA01,tamoxifen,1436678,10324,Tamoxifen
M01AB16,aceclofenac,19029393,16689,aceclofenac
S01EE01,latanoprost,954688,43611,latanoprost
G01AF19,sertaconazole,939134,36435,sertaconazole
A01AB15,tibezonium iodide,19056871,237141,TIBEZONIUM IODIDE
N04BX01,tolcapone,715727,72937,tolcapone
S01EA05,brimonidine,915542,134615,brimonidine
A01AB18,clotrimazole,1000632,2623,Clotrimazole
L04AB02,infliximab,937368,191831,infliximab
S01HA02,oxybuprocaine,935529,18889,Benoxinate
J01XD02,tinidazole,1702559,10612,Tinidazole
R03CA02,ephedrine,1143374,3966,Ephedrine
G04BD07,tolterodine,913782,119565,tolterodine
H02AB04,methylprednisolone,1506270,6902,Methylprednisolone
G03CC05,diethylstilbestrol,1525866,3390,Diethylstilbestrol
D11AX05,magnesium sulfate,19093848,6585,Magnesium Sulfate
C05CA01,rutoside,19063981,9500,Rutin
A06AC08,polycarbophil calcium,940426,20063,calcium polycarbophil
J05AB11,valaciclovir,1717704,73645,valacyclovir
N05CE02,methyprylon,19006742,6910,Methyprylon
N05CM08,ethchlorvynol,749727,4118,Ethchlorvynol
A16AX08,teduglutide,43013171,1364468,teduglutide
N01BX04,capsaicin,939881,1992,Capsaicin
C01BC04,flecainide,1354860,4441,Flecainide
S01EE02,unoprostone,45775547,1546408,UNOPROSTONE
L01XX40,omacetaxine mepesuccinate,19069046,27100,omacetaxine mepesuccinate
L01AB01,busulfan,1333357,1828,Busulfan
N05AD01,haloperidol,766529,5093,Haloperidol
R03BA08,ciclesonide,902938,274964,ciclesonide
V03AB34,fomepizole,19022479,15226,fomepizole
D06BA06,sulfamerazine,19136426,10176,Sulfamerazine
N05AX11,zotepine,19102109,40003,zotepine
V08AB06,iotrolan,19067271,51474,Iotrolan
D08AX02,eosin,42899052,1310593,Eosine Yellowish
N07XX07,fampridine,40170680,897018,dalfampridine
C03AA01,bendroflumethiazide,1316354,1369,Bendroflumethiazide
A10AB03,insulin (pork),42899447,1309342,"Insulin, Pork"
A08AA09,mefenorex,19072023,29444,mefenorex
G03BB01,mesterolone,19003140,6781,Mesterolone
S01XA22,ocriplasmin,42904298,29998,ocriplasmin
L04AB01,etanercept,1151789,214555,Etanercept
C07AB09,esmolol,19063575,49737,esmolol
S01BC02,oxyphenbutazone,19025925,7816,Oxyphenbutazone
M02AA26,nimesulide,19069425,53694,nimesulide
N05BA04,oxazepam,724816,7781,Oxazepam
A12AA07,calcium chloride,19036781,1901,Calcium Chloride
J01MA05,temafloxacin,19041153,37771,temafloxacin
D08AC01,dibrompropamidine,19089408,22865,dibrompropamidine
S01BA06,betamethasone,920458,1514,Betamethasone
J04AD01,protionamide,19135812,8871,Prothionamide
C01CA11,mephentermine,19002664,6756,Mephentermine
N04BA01,levodopa,789578,6375,Levodopa
V04CK01,secretin,19066188,9627,Secretin
A01AD02,benzydamine,19019620,1425,Benzydamine
N07AB02,bethanechol,937439,19257,Bethanechol
V04CH03,phenolsulfonphthalein,19035307,8141,Phenolsulfonphthalein
C10AD05,nicotinyl alcohol (pyridylcarbinol),19018823,7414,Nicotinyl Alcohol
H05BX01,cinacalcet,1548111,407990,cinacalcet
J05AB03,vidarabine,908126,11194,Vidarabine
R07AB07,almitrine,19113052,528,Almitrine
M01AA02,mofebutazone,19072129,30202,mofebutazone
S01GX07,azelastine,934075,18603,azelastine
J05AX14,daclatasvir,46221696,1606218,daclatasvir
N04BC09,rotigotine,786426,616739,Rotigotine
A14AA04,metenolone,19004621,6833,Methenolone
R05DB07,oxolamine,19018885,32658,oxolamine
R03DA01,diprophylline,1140088,3714,Dyphylline
M03BX06,mephenesin,19002662,6755,Mephenesin
M02AA27,dexketoprofen,19056874,237162,Dexketoprofen
S01BA02,hydrocortisone,975125,5492,Hydrocortisone
S01GX08,ketotifen,986117,6146,Ketotifen
L04AC01,daclizumab,19036892,190353,Daclizumab
R06AE03,cyclizine,909358,2977,Cyclizine
D07AC05,fluocortolone,19055344,4463,Fluocortolone
A06AH02,alvimopan,19059654,480639,alvimopan
J01AA07,tetracycline,1836948,10395,Tetracycline
L01XX46,olaparib,45892579,1597582,olaparib
S01AA04,oxytetracycline,925952,7821,Oxytetracycline
G01AA07,oxytetracycline,925952,7821,Oxytetracycline
S01GX09,olopatadine,915855,135391,olopatadine
N05AC03,mesoridazine,703083,6779,Mesoridazine
J01MA04,enoxacin,1743222,3925,Enoxacin
A02AD02,magaldrate,908360,29151,magaldrate
R03AC05,rimiterol,19063387,9388,rimiterol
L01XX44,aflibercept,40244266,1232150,aflibercept
A08AA05,mazindol,794229,6664,Mazindol
G02AB02,ergot alkaloids,19102230,4023,Ergot Alkaloids
C01BC03,propafenone,1353256,8754,Propafenone
N05AL03,tiapride,19008012,10588,Tiapride
A03AX08,alverine,19030751,17627,alverine
L03AB04,interferon alfa-2a,1379969,5879,Interferon Alfa-2a
V10BX01,strontium (89Sr) chloride,19132890,81638,Strontium-89
R03AB02,isoprenaline,1183554,6054,Isoproterenol
J01DD02,ceftazidime,1776684,2191,Ceftazidime
D01AE19,tolciclate,19042099,38372,tolciclate
C10AA05,atorvastatin,1545958,83367,atorvastatin
