dosf_lt,dosf_lt_corrected,dosf_lt_en,frequency,concept_id,concept_name,lev_score
"medicinsk gas, kryogen","medicinsk gas, kryogen","medical gas, cryogenic",10,19082225,topical lotion,15
"medicinsk gas, kryogen","medicinsk gas, kryogen","medical gas, cryogenic",10,19082227,topical ointment,15
nÃ¦sepudder,næsepudder,nasal powder,10,19095976,oral powder,3
nÃ¦sepudder,næsepudder,nasal powder,10,19082198,rectal powder,4
nÃ¦sepudder,næsepudder,nasal powder,10,19082230,vaginal powder,4
nÃ¦sepudder,næsepudder,nasal powder,10,19082259,inhalant powder,5
nÃ¦sepudder,næsepudder,nasal powder,10,19082163,nasal gel,5
nÃ¦sepudder,næsepudder,nasal powder,10,19126919,nasal inhaler,5
nÃ¦sepudder,næsepudder,nasal powder,10,19082286,topical powder,5
nÃ¦sepudder,næsepudder,nasal powder,10,19011167,nasal spray,6
nÃ¦sepudder,næsepudder,nasal powder,10,19135790,powder,6
oplÃ¸sning til intraokulÃ¦r anvendelse,opløsning til intraokulær anvendelse,solution for intraocular use,10,19082258,gas for inhalation,18
oplÃ¸sning til intraokulÃ¦r anvendelse,opløsning til intraokulær anvendelse,solution for intraocular use,10,19127579,dry powder inhaler,20
oplÃ¸sning til intraokulÃ¦r anvendelse,opløsning til intraokulær anvendelse,solution for intraocular use,10,19082194,otic ointment,20
oplÃ¸sning til intraokulÃ¦r anvendelse,opløsning til intraokulær anvendelse,solution for intraocular use,10,45775488,powder for nasal solution,20
oplÃ¸sning til intraokulÃ¦r anvendelse,opløsning til intraokulær anvendelse,solution for intraocular use,10,45775491,powder for oral solution,20
oplÃ¸sning til intraokulÃ¦r anvendelse,opløsning til intraokulær anvendelse,solution for intraocular use,10,19111276,solution,20
oplÃ¸sning til intraokulÃ¦r anvendelse,opløsning til intraokulær anvendelse,solution for intraocular use,10,45775492,powder for oral suspension,21
oplÃ¸sning til intraokulÃ¦r anvendelse,opløsning til intraokulær anvendelse,solution for intraocular use,10,19082285,sublingual tablet,21
oplÃ¸sning til intraokulÃ¦r anvendelse,opløsning til intraokulær anvendelse,solution for intraocular use,10,19000942,suppository,21
rektalskum,rektalskum,rectal,10,19110977,cream,4
rektalskum,rektalskum,rectal,10,19112544,gel,4
rektalskum,rektalskum,rectal,10,19095917,rectal gel,4
rektalskum,rektalskum,rectal,10,19082653,bar,5
rektalskum,rektalskum,rectal,10,19082102,foam,5
rektalskum,rektalskum,rectal,10,40228366,gas,5
rektalskum,rektalskum,rectal,10,19127776,pack,5
rektalskum,rektalskum,rectal,10,19082574,rectal foam,5
rektalskum,rektalskum,rectal,10,19095899,spray,5
uretral gel,uretral gel,urethral gel,10,19095974,urethral gel,0
uretral gel,uretral gel,urethral gel,10,19095917,rectal gel,4
uretral gel,uretral gel,urethral gel,10,19095916,oral gel,5
uretral gel,uretral gel,urethral gel,10,19082163,nasal gel,6
uretral gel,uretral gel,urethral gel,10,19095973,topical gel,6
uretral gel,uretral gel,urethral gel,10,19010880,vaginal gel,6
uretral gel,uretral gel,urethral gel,10,19082166,ophthalmic gel,7
uretral gel,uretral gel,urethral gel,10,19082197,rectal cream,8
uretral gel,uretral gel,urethral gel,10,19009068,toothpaste,8
vaginalgel,vaginalgel,vaginal,10,19010880,vaginal gel,4
vaginalgel,vaginalgel,vaginal,10,40228366,gas,5
vaginalgel,vaginalgel,vaginal,10,19112544,gel,5
vaginalgel,vaginalgel,vaginal,10,40228565,oil,5
vaginalgel,vaginalgel,vaginal,10,19010879,vaginal foam,5
vaginalgel,vaginalgel,vaginal,10,40167393,vaginal ring,5
vaginalgel,vaginalgel,vaginal,10,19021887,capsule,6
vaginalgel,vaginalgel,vaginal,10,19102295,paste,6
vaginalgel,vaginalgel,vaginal,10,19095899,spray,6
hÃ¦mofiltreringsvÃ¦ske,hæmofiltreringsvæske,haemofiltration,9,19111276,solution,9
hÃ¦mofiltreringsvÃ¦ske,hæmofiltreringsvæske,haemofiltration,9,46234466,auto-injector,10
hÃ¦mofiltreringsvÃ¦ske,hæmofiltreringsvæske,haemofiltration,9,19082258,gas for inhalation,10
hÃ¦mofiltreringsvÃ¦ske,hæmofiltreringsvæske,haemofiltration,9,46234469,injection,10
hÃ¦mofiltreringsvÃ¦ske,hæmofiltreringsvæske,haemofiltration,9,19011932,lotion,10
hÃ¦mofiltreringsvÃ¦ske,hæmofiltreringsvæske,haemofiltration,9,19082165,nasal solution,10
hÃ¦mofiltreringsvÃ¦ske,hæmofiltreringsvæske,haemofiltration,9,19082170,oral solution,10
hÃ¦mofiltreringsvÃ¦ske,hæmofiltreringsvæske,haemofiltration,9,19082195,otic solution,10
hÃ¦mofiltreringsvÃ¦ske,hæmofiltreringsvæske,haemofiltration,9,19082225,topical lotion,10
injektionssubstans (aquagen-sq),injektionssubstans (aquagen-sq),powder for injection (Aquagen-sq),9,45775488,powder for nasal solution,18
injektionssubstans (aquagen-sq),injektionssubstans (aquagen-sq),powder for injection (Aquagen-sq),9,45775492,powder for oral suspension,18
injektionssubstans (aquagen-sq),injektionssubstans (aquagen-sq),powder for injection (Aquagen-sq),9,45775491,powder for oral solution,19
injektionssubstans (aquagen-sq),injektionssubstans (aquagen-sq),powder for injection (Aquagen-sq),9,19082258,gas for inhalation,23
injektionssubstans (aquagen-sq),injektionssubstans (aquagen-sq),powder for injection (Aquagen-sq),9,19016586,irrigation solution,23
injektionssubstans (aquagen-sq),injektionssubstans (aquagen-sq),powder for injection (Aquagen-sq),9,46234467,pen injector,23
injektionssubstans (aquagen-sq),injektionssubstans (aquagen-sq),powder for injection (Aquagen-sq),9,46234469,injection,24
injektionssubstans (aquagen-sq),injektionssubstans (aquagen-sq),powder for injection (Aquagen-sq),9,46275062,jet injector,24
injektionssubstans (aquagen-sq),injektionssubstans (aquagen-sq),powder for injection (Aquagen-sq),9,19082281,powder spray,24
"mundhulespray, oplÃ¸sning","mundhulespray, opløsning",oromucosal spray solution,9,45775489,granules for oral solution,12
"mundhulespray, oplÃ¸sning","mundhulespray, opløsning",oromucosal spray solution,9,19095900,mucosal spray,12
"mundhulespray, oplÃ¸sning","mundhulespray, opløsning",oromucosal spray solution,9,19082170,oral solution,12
"mundhulespray, oplÃ¸sning","mundhulespray, opløsning",oromucosal spray solution,9,19082283,rectal solution,12
"mundhulespray, oplÃ¸sning","mundhulespray, opløsning",oromucosal spray solution,9,19082228,topical solution,12
"mundhulespray, oplÃ¸sning","mundhulespray, opløsning",oromucosal spray solution,9,19095913,intramuscular solution,13
"mundhulespray, oplÃ¸sning","mundhulespray, opløsning",oromucosal spray solution,9,19082165,nasal solution,13
"mundhulespray, oplÃ¸sning","mundhulespray, opløsning",oromucosal spray solution,9,19129634,ophthalmic solution,13
"mundhulespray, oplÃ¸sning","mundhulespray, opløsning",oromucosal spray solution,9,45775491,powder for oral solution,13
mundskyllevÃ¦ske,mundskyllevæske,Mouthwash,9,19126590,mouthwash,1
mundskyllevÃ¦ske,mundskyllevæske,Mouthwash,9,19009068,toothpaste,5
mundskyllevÃ¦ske,mundskyllevæske,Mouthwash,9,19112648,douche,6
mundskyllevÃ¦ske,mundskyllevæske,Mouthwash,9,19082102,foam,7
mundskyllevÃ¦ske,mundskyllevæske,Mouthwash,9,40228366,gas,7
mundskyllevÃ¦ske,mundskyllevæske,Mouthwash,9,19011932,lotion,7
mundskyllevÃ¦ske,mundskyllevæske,Mouthwash,9,19082701,patch,7
mundskyllevÃ¦ske,mundskyllevæske,Mouthwash,9,19135790,powder,7
mundskyllevÃ¦ske,mundskyllevæske,Mouthwash,9,19111276,solution,7
nÃ¦seaerosol,næseaerosol,næseaerosol,9,19082163,nasal gel,7
nÃ¦seaerosol,næseaerosol,næseaerosol,9,19057400,bar soap,8
nÃ¦seaerosol,næseaerosol,næseaerosol,9,19082254,beads,8
nÃ¦seaerosol,næseaerosol,næseaerosol,9,19001144,suspension,8
nÃ¦seaerosol,næseaerosol,næseaerosol,9,19124967,cement,9
nÃ¦seaerosol,næseaerosol,næseaerosol,9,19110977,cream,9
nÃ¦seaerosol,næseaerosol,næseaerosol,9,40228366,gas,9
nÃ¦seaerosol,næseaerosol,næseaerosol,9,46234469,injection,9
nÃ¦seaerosol,næseaerosol,næseaerosol,9,19082161,nasal cream,9
piller,piller,pills,9,40228565,oil,3
piller,piller,pills,9,19082254,beads,4
piller,piller,pills,9,19082630,disk,4
piller,piller,pills,9,40228366,gas,4
piller,piller,pills,9,19112544,gel,4
piller,piller,pills,9,19127776,pack,4
piller,piller,pills,9,19102295,paste,4
piller,piller,pills,9,19082701,patch,4
piller,piller,pills,9,19111155,solid,4
pulver til brug i drikkevand eller spray,pulver til brug i drikkevand eller spray,powder for use in drinking water or spray,9,45775488,powder for nasal solution,27
pulver til brug i drikkevand eller spray,pulver til brug i drikkevand eller spray,powder for use in drinking water or spray,9,45775491,powder for oral solution,27
pulver til brug i drikkevand eller spray,pulver til brug i drikkevand eller spray,powder for use in drinking water or spray,9,45775492,powder for oral suspension,27
pulver til brug i drikkevand eller spray,pulver til brug i drikkevand eller spray,powder for use in drinking water or spray,9,19082192,orderable drug form,29
pulver til brug i drikkevand eller spray,pulver til brug i drikkevand eller spray,powder for use in drinking water or spray,9,19082281,powder spray,29
pulver til brug i drikkevand eller spray,pulver til brug i drikkevand eller spray,powder for use in drinking water or spray,9,19082258,gas for inhalation,31
pulver til brug i drikkevand eller spray,pulver til brug i drikkevand eller spray,powder for use in drinking water or spray,9,19082108,medicated bar soap,31
pulver til brug i drikkevand eller spray,pulver til brug i drikkevand eller spray,powder for use in drinking water or spray,9,19126918,metered dose inhaler,31
pulver til brug i drikkevand eller spray,pulver til brug i drikkevand eller spray,powder for use in drinking water or spray,9,19129139,prefilled applicator,31
pulver til koncentrat til infusionsvÃ¦ske,pulver til koncentrat til infusionsvæske,powder for concentrate for solution for infusion,9,45775491,powder for oral solution,25
pulver til koncentrat til infusionsvÃ¦ske,pulver til koncentrat til infusionsvæske,powder for concentrate for solution for infusion,9,45775488,powder for nasal solution,26
pulver til koncentrat til infusionsvÃ¦ske,pulver til koncentrat til infusionsvæske,powder for concentrate for solution for infusion,9,45775492,powder for oral suspension,26
pulver til koncentrat til infusionsvÃ¦ske,pulver til koncentrat til infusionsvæske,powder for concentrate for solution for infusion,9,45775489,granules for oral solution,32
pulver til koncentrat til infusionsvÃ¦ske,pulver til koncentrat til infusionsvæske,powder for concentrate for solution for infusion,9,45775490,granules for oral suspension,33
pulver til koncentrat til infusionsvÃ¦ske,pulver til koncentrat til infusionsvæske,powder for concentrate for solution for infusion,9,19082105,intraperitoneal solution,33
pulver til koncentrat til infusionsvÃ¦ske,pulver til koncentrat til infusionsvæske,powder for concentrate for solution for infusion,9,19082106,intravenous solution,34
pulver til koncentrat til infusionsvÃ¦ske,pulver til koncentrat til infusionsvæske,powder for concentrate for solution for infusion,9,19016586,irrigation solution,34
pulver til koncentrat til infusionsvÃ¦ske,pulver til koncentrat til infusionsvæske,powder for concentrate for solution for infusion,9,19082110,mucous membrane topical solution,34
solubletter,solubletter,solubletter,9,19111276,solution,6
solubletter,solubletter,solubletter,9,19001943,tablet,7
solubletter,solubletter,solubletter,9,19082075,chewable bar,8
solubletter,solubletter,solubletter,9,19112648,douche,8
solubletter,solubletter,solubletter,9,19129401,ointment,8
solubletter,solubletter,solubletter,9,19095916,oral gel,8
solubletter,solubletter,solubletter,9,19082251,oral wafer,8
solubletter,solubletter,solubletter,9,19135790,powder,8
solubletter,solubletter,solubletter,9,19009068,toothpaste,8
bukkalfilm,bukkalfilm,bukkalfilm,8,40164192,buccal film,3
bukkalfilm,bukkalfilm,bukkalfilm,8,19095971,oral foam,7
bukkalfilm,bukkalfilm,bukkalfilm,8,19082574,rectal foam,7
bukkalfilm,bukkalfilm,bukkalfilm,8,19110977,cream,8
bukkalfilm,bukkalfilm,bukkalfilm,8,19018195,inhalant,8
bukkalfilm,bukkalfilm,bukkalfilm,8,19082163,nasal gel,8
bukkalfilm,bukkalfilm,bukkalfilm,8,19082675,pudding,8
bukkalfilm,bukkalfilm,bukkalfilm,8,19001144,suspension,8
bukkalfilm,bukkalfilm,bukkalfilm,8,19010879,vaginal foam,8
enterogranulat,enterogranulat,enteric,8,19082627,enema,4
enterogranulat,enterogranulat,enteric,8,19018708,elixir,5
enterogranulat,enterogranulat,enteric,8,19082653,bar,6
enterogranulat,enterogranulat,enteric,8,19082254,beads,6
enterogranulat,enterogranulat,enteric,8,19011932,lotion,6
enterogranulat,enterogranulat,enteric,8,19102295,paste,6
enterogranulat,enterogranulat,enteric,8,19111155,solid,6
enterogranulat,enterogranulat,enteric,8,19095899,spray,6
enterogranulat,enterogranulat,enteric,8,19082223,syrup,6
gazebind,gazebind,roll bandages,8,19082101,oral flakes,8
gazebind,gazebind,roll bandages,8,19082651,oral granules,8
gazebind,gazebind,roll bandages,8,19095916,oral gel,9
gazebind,gazebind,roll bandages,8,19082253,oral lozenge,9
gazebind,gazebind,roll bandages,8,19095918,oral paste,9
gazebind,gazebind,roll bandages,8,19095976,oral powder,9
gazebind,gazebind,roll bandages,8,19082573,oral tablet,9
gazebind,gazebind,roll bandages,8,19095917,rectal gel,9
gazebind,gazebind,roll bandages,8,19095973,topical gel,9
"granulat til orale drÃ¥ber, oplÃ¸sning","granulat til orale dråber, opløsning",granules for oral solution,8,45775489,granules for oral solution,0
"granulat til orale drÃ¥ber, oplÃ¸sning","granulat til orale dråber, opløsning",granules for oral solution,8,45775490,granules for oral suspension,6
"granulat til orale drÃ¥ber, oplÃ¸sning","granulat til orale dråber, opløsning",granules for oral solution,8,45775491,powder for oral solution,7
"granulat til orale drÃ¥ber, oplÃ¸sning","granulat til orale dråber, opløsning",granules for oral solution,8,45775488,powder for nasal solution,10
"granulat til orale drÃ¥ber, oplÃ¸sning","granulat til orale dråber, opløsning",granules for oral solution,8,19082258,gas for inhalation,13
"granulat til orale drÃ¥ber, oplÃ¸sning","granulat til orale dråber, opløsning",granules for oral solution,8,19082105,intraperitoneal solution,13
"granulat til orale drÃ¥ber, oplÃ¸sning","granulat til orale dråber, opløsning",granules for oral solution,8,19082165,nasal solution,13
"granulat til orale drÃ¥ber, oplÃ¸sning","granulat til orale dråber, opløsning",granules for oral solution,8,19082170,oral solution,13
"granulat til orale drÃ¥ber, oplÃ¸sning","granulat til orale dråber, opløsning",granules for oral solution,8,19082283,rectal solution,13
"hÃ¦mofiltreringsvÃ¦ske, hÃ¦modialysevÃ¦ske til kontinuerlig hÃ¦modialyse","hæmofiltreringsvæske, hæmodialysevæske til kontinuerlig hæmodialyse","haemofiltration, hemodialysis for continuous hemodialysis",8,45775490,granules for oral suspension,42
"hÃ¦mofiltreringsvÃ¦ske, hÃ¦modialysevÃ¦ske til kontinuerlig hÃ¦modialyse","hæmofiltreringsvæske, hæmodialysevæske til kontinuerlig hæmodialyse","haemofiltration, hemodialysis for continuous hemodialysis",8,45775489,granules for oral solution,43
"hÃ¦mofiltreringsvÃ¦ske, hÃ¦modialysevÃ¦ske til kontinuerlig hÃ¦modialyse","hæmofiltreringsvæske, hæmodialysevæske til kontinuerlig hæmodialyse","haemofiltration, hemodialysis for continuous hemodialysis",8,19082260,intrathecal suspension,43
